candidate_id,constituency_name,constituency_no,district_name,candidate_name,party_name,party_code,alliance,gender,age,education,criminal_cases,serious_cases,assets_declared,liabilities,votes_received,vote_share_pct,winner,margin,deposit_forfeited,source_url
32880,THIRUMANGALAM,196,MADURAI,Manimaran.M,DMK,DMK,INDIA,M,51,7th Grade,0,0,1118000,,,,False,,False,
32882,THIRUMANGALAM,196,MADURAI,Alagar.A,ETMK,ETMK,OTHERS,M,45,9th Grade,0,0,2581000,,,,False,,False,
32886,THIRUMANGALAM,196,MADURAI,Ayyanan.P,IND,IND,NONE,M,52,8th Grade,0,0,20000,,,,False,,False,
32890,THIRUMANGALAM,196,MADURAI,Bharath.M,IND,IND,NONE,M,42,Bachelor's Degree,0,0,9558000,,,,False,,False,
32887,THIRUMANGALAM,196,MADURAI,Girishkumar.A,IND,IND,NONE,M,50,Not Specified,0,0,54500,,,,False,,False,
32892,THIRUMANGALAM,196,MADURAI,Murugan.S,IND,IND,NONE,M,49,Primary (Up to 4th),0,0,1485000,,,,False,,False,
32891,THIRUMANGALAM,196,MADURAI,Muthuraja.M,IND,IND,NONE,M,46,Bachelor's Degree,0,0,1201000,,,,False,,False,
32889,THIRUMANGALAM,196,MADURAI,Nagoor.M,IND,IND,NONE,M,62,Not Specified,0,0,434000,,,,False,,False,
32888,THIRUMANGALAM,196,MADURAI,Sakkaravarthy.P,IND,IND,NONE,M,45,Not Specified,0,0,2899000,,,,False,,False,
32893,THIRUMANGALAM,196,MADURAI,Vengateswaran.B,IND,IND,NONE,M,43,Bachelor's Degree,0,0,1310000,,,,False,,False,
32881,THIRUMANGALAM,196,MADURAI,Munish.N,NTK,NTK,NTK,M,35,Doctorate (Ph.D / MD),0,0,,,,,False,,False,
32884,THIRUMANGALAM,196,MADURAI,Sathishkumar.N,Tamilaga Vettri Kazhagam,TVK,TVK,M,37,12th Grade (HSC / +2),0,0,5150000,,,,False,,False,
32896,USILAMPATTI,197,MADURAI,Mahendran. I,AIADMK,AIADMK,,M,61,Bachelor's Degree,0,0,79700000,,,,False,,False,
32898,USILAMPATTI,197,MADURAI,Ayyappan. P,AIPTMMK,AIPTMMK,,M,60,Bachelor's Degree,0,0,,,,,False,,False,
32897,USILAMPATTI,197,MADURAI,Vellaipandi. V,BSP,BSP,OTHERS,M,62,Master's Degree,0,0,3700000,,,,False,,False,
32895,USILAMPATTI,197,MADURAI,Saravanakumar. T,INC,INC,INDIA,M,48,Bachelor's Degree,0,0,37300000,,,,False,,False,
32901,USILAMPATTI,197,MADURAI,Dhanasekaran. T,IND,IND,NONE,M,44,12th Grade (HSC / +2),0,0,150000,,,,False,,False,
32900,USILAMPATTI,197,MADURAI,Kiranya. S,IND,IND,NONE,F,25,12th Grade (HSC / +2),0,0,2000000,,,,False,,False,
32905,USILAMPATTI,197,MADURAI,Muthu. N,IND,IND,NONE,M,39,7th Grade,0,0,14995,,,,False,,False,
32904,USILAMPATTI,197,MADURAI,Praveena. S,IND,IND,NONE,F,46,Bachelor's Degree,0,0,9652000,,,,False,,False,
32902,USILAMPATTI,197,MADURAI,Thiagarajan. O.V,IND,IND,NONE,M,48,Bachelor's Degree,0,0,120000,,,,False,,False,
32903,USILAMPATTI,197,MADURAI,Thirumoorthy. A,IND,IND,NONE,M,52,Bachelor's Degree,0,0,970000,,,,False,,False,
32894,USILAMPATTI,197,MADURAI,Abirami. D,NTK,NTK,NTK,F,25,Bachelor's Degree,0,0,873000,,,,False,,False,
32899,USILAMPATTI,197,MADURAI,Vijay. M,Tamilaga Vettri Kazhagam,TVK,TVK,M,40,Not Specified,0,0,,,,,False,,False,
32909,ANDIPATTI,198,THENI,Logirajan.A,AIADMK,AIADMK,,M,66,6th Grade,0,0,530200000,,,,False,,False,
32912,ANDIPATTI,198,THENI,Chellapandiyan.S,AIPTMMK,AIPTMMK,,M,59,Master's Degree,0,0,4962000,,,,False,,False,
32906,ANDIPATTI,198,THENI,Esakkiammal.M,BSP,BSP,OTHERS,F,49,10th Grade (SSLC),0,0,1000000,,,,False,,False,
32910,ANDIPATTI,198,THENI,Irumborai.G,CPIML Red Star,CPIML RED STAR,,M,46,12th Grade (HSC / +2),0,0,3681000,,,,False,,False,
32908,ANDIPATTI,198,THENI,Maharajan.A,DMK,DMK,INDIA,M,72,8th Grade,0,0,164400000,,,,False,,False,
32917,ANDIPATTI,198,THENI,Gopal.S,IND,IND,NONE,M,70,5th Grade,0,0,1461000,,,,False,,False,
32918,ANDIPATTI,198,THENI,Gopinath.P,IND,IND,NONE,M,25,Diploma / ITI,0,0,35010,,,,False,,False,
32923,ANDIPATTI,198,THENI,Jagadeesan.P,IND,IND,NONE,M,50,Diploma / ITI,0,0,47000,,,,False,,False,
32916,ANDIPATTI,198,THENI,Karuppaiya,IND,IND,NONE,M,54,9th Grade,0,0,131000,,,,False,,False,
32919,ANDIPATTI,198,THENI,Neelakannan.T,IND,IND,NONE,M,35,10th Grade (SSLC),0,0,35700,,,,False,,False,
32920,ANDIPATTI,198,THENI,Packiaraj.S,IND,IND,NONE,M,37,Bachelor's Degree,0,0,5285000,,,,False,,False,
32921,ANDIPATTI,198,THENI,Pandidurai.P,IND,IND,NONE,M,35,Diploma / ITI,0,0,95000,,,,False,,False,
32922,ANDIPATTI,198,THENI,Vijayaraj.R,IND,IND,NONE,M,45,Bachelor's Degree,0,0,585000,,,,False,,False,
32907,ANDIPATTI,198,THENI,Gomathi .M,NTK,NTK,NTK,F,35,Bachelor's Degree,0,0,2430000,,,,False,,False,
32911,ANDIPATTI,198,THENI,Elayaraja.M,PT,PT,OTHERS,M,42,10th Grade (SSLC),0,0,89400,,,,False,,False,
32914,ANDIPATTI,198,THENI,Mohammed Rukman.M,TAVK,TAVK,OTHERS,M,29,Diploma / ITI,0,0,10000,,,,False,,False,
32913,ANDIPATTI,198,THENI,Pandi.V,Tamilaga Vettri Kazhagam,TVK,TVK,M,46,9th Grade,0,0,2966000,,,,False,,False,
32915,ANDIPATTI,198,THENI,Jeyamurugan.M.P,VTVTK,VTVTK,,M,53,Diploma / ITI,0,0,457000,,,,False,,False,
32926,PERIYAKULAM,199,THENI,Dr Kathirkamu K,AMMK,AMMK,OTHERS,M,68,Not Specified,0,0,1632000,,,,False,,False,
32930,PERIYAKULAM,199,THENI,Abitha M,IND,IND,NONE,F,25,12th Grade (HSC / +2),0,0,531000,,,,False,,False,
32935,PERIYAKULAM,199,THENI,Dr. Mohanraj A.C. (P.T),IND,IND,NONE,M,50,Not Specified,0,0,295000,,,,False,,False,
32931,PERIYAKULAM,199,THENI,Kumar S,IND,IND,NONE,M,28,10th Grade (SSLC),0,0,545000,,,,False,,False,
32934,PERIYAKULAM,199,THENI,Palanichamy T,IND,IND,NONE,M,31,Bachelor's Degree,0,0,42806,,,,False,,False,
32932,PERIYAKULAM,199,THENI,Sanmugavel K,IND,IND,NONE,M,60,5th Grade,0,0,175000,,,,False,,False,
32933,PERIYAKULAM,199,THENI,Selvaraj R,IND,IND,NONE,M,44,5th Grade,0,0,12500,,,,False,,False,
32936,PERIYAKULAM,199,THENI,Vairamuthu D,IND,IND,NONE,M,30,Diploma / ITI,0,0,25000,,,,False,,False,
32925,PERIYAKULAM,199,THENI,Vimala R,NTK,NTK,NTK,F,43,Bachelor's Degree,0,0,2077000,,,,False,,False,
32928,PERIYAKULAM,199,THENI,Marisamy V,PT,PT,OTHERS,M,39,9th Grade,0,0,1080000,,,,False,,False,
32929,PERIYAKULAM,199,THENI,Ranjeeth Kumar J,SUCI(C),SUCI(C),,M,39,9th Grade,0,0,110000,,,,False,,False,
32927,PERIYAKULAM,199,THENI,Sabari Iyngaran G,Tamilaga Vettri Kazhagam,TVK,TVK,M,28,Master's Degree,0,0,1775000,,,,False,,False,
32924,PERIYAKULAM,199,THENI,Sakthivel P,VCK,VCK,INDIA,M,63,Bachelor's Degree,0,0,121000,,,,False,,False,
32938,BODINAYAKANUR,200,THENI,Narayanasamy V.T,AIADMK,AIADMK,,M,65,Diploma / ITI,0,0,638100000,,,,False,,False,
32940,BODINAYAKANUR,200,THENI,Padmanabhan.N,AIPTMMK,AIPTMMK,,M,71,Master's Degree,0,0,1689000,,,,False,,False,
32941,BODINAYAKANUR,200,THENI,Dr.Pandikumar.S,CPI(ML),CPI(ML),,M,39,Doctorate (Ph.D / MD),0,0,112000,,,,False,,False,
32939,BODINAYAKANUR,200,THENI,Panneerselvam.O,DMK,DMK,INDIA,M,75,Bachelor's Degree,0,0,119700000,,,,False,,False,
32950,BODINAYAKANUR,200,THENI,Balasubramani.R,IND,IND,NONE,M,61,10th Grade (SSLC),0,0,11000000,,,,False,,False,
32946,BODINAYAKANUR,200,THENI,Chandrasekaran.S,IND,IND,NONE,M,62,12th Grade (HSC / +2),0,0,,,,,False,,False,
32945,BODINAYAKANUR,200,THENI,Gowtham.R,IND,IND,NONE,M,37,Diploma / ITI,0,0,50149,,,,False,,False,
32944,BODINAYAKANUR,200,THENI,Karuppaiah.G,IND,IND,NONE,M,47,8th Grade,0,0,3235000,,,,False,,False,
32949,BODINAYAKANUR,200,THENI,Nagananthini.V,IND,IND,NONE,F,35,Master's Degree,0,0,6787000,,,,False,,False,
32947,BODINAYAKANUR,200,THENI,Saravanakumar.V,IND,IND,NONE,M,41,10th Grade (SSLC),0,0,33225,,,,False,,False,
32948,BODINAYAKANUR,200,THENI,Selvamurugan.P,IND,IND,NONE,M,33,10th Grade (SSLC),0,0,156000,,,,False,,False,
32951,BODINAYAKANUR,200,THENI,Velraj.K,IND,IND,NONE,M,46,Bachelor's Degree,0,0,594000,,,,False,,False,
32937,BODINAYAKANUR,200,THENI,Kalaiarasu.S,NTK,NTK,NTK,M,61,Doctorate (Ph.D / MD),0,0,10400000,,,,False,,False,
32942,BODINAYAKANUR,200,THENI,Prakash.S,Tamilaga Vettri Kazhagam,TVK,TVK,M,38,Diploma / ITI,0,0,6484000,,,,False,,False,
32943,BODINAYAKANUR,200,THENI,Raja.M,VTK,VTK,OTHERS,M,55,10th Grade (SSLC),0,0,,,,,False,,False,
32954,CUMBUM,201,THENI,Jakkaiyan S.T.K,AIADMK,AIADMK,,M,75,Bachelor's Degree,0,0,3441000,,,,False,,False,
32953,CUMBUM,201,THENI,Eramakrishnan N,DMK,DMK,INDIA,M,77,Master's Degree,0,0,1585200000,,,,False,,False,
32959,CUMBUM,201,THENI,Arunkumar A,IND,IND,NONE,M,41,Bachelor's Degree,0,0,326000,,,,False,,False,
32958,CUMBUM,201,THENI,Ashok Kumar A,IND,IND,NONE,M,33,12th Grade (HSC / +2),0,0,426000,,,,False,,False,
32964,CUMBUM,201,THENI,Balan R,IND,IND,NONE,M,35,Bachelor's Degree,0,0,239000,,,,False,,False,
32967,CUMBUM,201,THENI,Muthuselvam G,IND,IND,NONE,M,39,12th Grade (HSC / +2),0,0,244000,,,,False,,False,
32963,CUMBUM,201,THENI,Nanthakumar A,IND,IND,NONE,M,50,Not Specified,0,0,16000000,,,,False,,False,
32966,CUMBUM,201,THENI,Prakash P,IND,IND,NONE,M,43,Diploma / ITI,0,0,118,,,,False,,False,
32965,CUMBUM,201,THENI,Prakash P,IND,IND,NONE,M,42,Bachelor's Degree,0,0,423,,,,False,,False,
32968,CUMBUM,201,THENI,Rajadurai S,IND,IND,NONE,M,31,10th Grade (SSLC),0,0,86000,,,,False,,False,
32969,CUMBUM,201,THENI,Rajamohammed T,IND,IND,NONE,M,55,10th Grade (SSLC),0,0,7305000,,,,False,,False,
32960,CUMBUM,201,THENI,Saravanan S.R,IND,IND,NONE,M,47,12th Grade (HSC / +2),0,0,541000,,,,False,,False,
32961,CUMBUM,201,THENI,Subramaniyam L R,IND,IND,NONE,M,47,Not Specified,0,0,,,,,False,,False,
32962,CUMBUM,201,THENI,Thasthakeer I,IND,IND,NONE,M,51,10th Grade (SSLC),0,0,822000,,,,False,,False,
32970,CUMBUM,201,THENI,Vinoth Kumar R,IND,IND,NONE,M,35,9th Grade,0,0,684000,,,,False,,False,
32955,CUMBUM,201,THENI,Kathiravan S,NGPP,NGPP,,M,35,Diploma / ITI,0,0,559000,,,,False,,False,
32952,CUMBUM,201,THENI,Anbuselvi A,NTK,NTK,NTK,F,57,Master's Degree,0,0,4142000,,,,False,,False,
32956,CUMBUM,201,THENI,Muthu Bagavathi M,TAVK,TAVK,OTHERS,M,39,10th Grade (SSLC),0,0,5000,,,,False,,False,
32957,CUMBUM,201,THENI,Jeganathmishra Pla,Tamilaga Vettri Kazhagam,TVK,TVK,M,50,Bachelor's Degree,0,0,,,,,False,,False,
32977,RAJAPALAYAM,202,VIRUDHUNAGAR,Harish. A,AIPTMMK,AIPTMMK,,M,28,Bachelor's Degree,0,0,157400000,,,,False,,False,
32973,RAJAPALAYAM,202,VIRUDHUNAGAR,Priscilla Pandian. J,BJP,BJP,NDA,F,56,Doctorate (Ph.D / MD),0,0,143800000,,,,False,,False,
32972,RAJAPALAYAM,202,VIRUDHUNAGAR,Thangapandian. S,DMK,DMK,INDIA,M,57,6th Grade,0,0,114700000,,,,False,,False,
32979,RAJAPALAYAM,202,VIRUDHUNAGAR,Alagumurugan. S,IND,IND,NONE,M,32,8th Grade,0,0,148000,,,,False,,False,
32978,RAJAPALAYAM,202,VIRUDHUNAGAR,Alagupandian. A,IND,IND,NONE,M,62,9th Grade,0,0,307200000,,,,False,,False,
32987,RAJAPALAYAM,202,VIRUDHUNAGAR,Balamurugan. V,IND,IND,NONE,M,50,Master's Degree,0,0,403000,,,,False,,False,
32980,RAJAPALAYAM,202,VIRUDHUNAGAR,Ganesan. K,IND,IND,NONE,M,43,Bachelor's Degree,0,0,727000,,,,False,,False,
32992,RAJAPALAYAM,202,VIRUDHUNAGAR,Jegathishwari. N,IND,IND,NONE,F,47,5th Grade,0,0,1500000,,,,False,,False,
32988,RAJAPALAYAM,202,VIRUDHUNAGAR,Manmathan. M,IND,IND,NONE,M,71,10th Grade (SSLC),0,0,,,,,False,,False,
32990,RAJAPALAYAM,202,VIRUDHUNAGAR,Murugan. D,IND,IND,NONE,M,56,5th Grade,0,0,,,,,False,,False,
32989,RAJAPALAYAM,202,VIRUDHUNAGAR,Muthulakshmi. R,IND,IND,NONE,F,45,Master's Degree,0,0,,,,,False,,False,
32983,RAJAPALAYAM,202,VIRUDHUNAGAR,Samuel Raj,IND,IND,NONE,M,34,12th Grade (HSC / +2),0,0,518000,,,,False,,False,
32982,RAJAPALAYAM,202,VIRUDHUNAGAR,Saravanan. G,IND,IND,NONE,M,50,Doctorate (Ph.D / MD),0,0,84000,,,,False,,False,
32984,RAJAPALAYAM,202,VIRUDHUNAGAR,Selvakumar. A,IND,IND,NONE,M,30,Bachelor's Degree,0,0,70000,,,,False,,False,
32985,RAJAPALAYAM,202,VIRUDHUNAGAR,Selvi. K,IND,IND,NONE,F,35,Master's Degree,0,0,1939000,,,,False,,False,
32981,RAJAPALAYAM,202,VIRUDHUNAGAR,Shanmugachandra Velavan. C.C,IND,IND,NONE,M,59,10th Grade (SSLC),0,0,50000,,,,False,,False,
32986,RAJAPALAYAM,202,VIRUDHUNAGAR,Thangapandi. B,IND,IND,NONE,M,33,Bachelor's Degree,0,0,102000,,,,False,,False,
32991,RAJAPALAYAM,202,VIRUDHUNAGAR,Vijendran. G,IND,IND,NONE,M,67,Doctorate (Ph.D / MD),0,0,11000000,,,,False,,False,
32971,RAJAPALAYAM,202,VIRUDHUNAGAR,Dr. Karthikeyan. T.E,NTK,NTK,NTK,M,33,Bachelor's Degree,0,0,,,,,False,,False,
32975,RAJAPALAYAM,202,VIRUDHUNAGAR,Ramadevi. T,PT,PT,OTHERS,F,38,Bachelor's Degree,0,0,1020000,,,,False,,False,
32974,RAJAPALAYAM,202,VIRUDHUNAGAR,Nasrin Banu. T,RPI (A),RPI (A),,F,41,12th Grade (HSC / +2),0,0,78000,,,,False,,False,
32976,RAJAPALAYAM,202,VIRUDHUNAGAR,Jegadeshwari. K,Tamilaga Vettri Kazhagam,TVK,TVK,F,40,Bachelor's Degree,0,0,,,,,False,,False,
32994,SRIVILLIPUTHUR,203,VIRUDHUNAGAR,Chandraprabha.M,AIADMK,AIADMK,,F,44,Master's Degree,0,0,15900000,,,,False,,False,
32997,SRIVILLIPUTHUR,203,VIRUDHUNAGAR,Chandra.M,AIPTMMK,AIPTMMK,,M,51,Not Specified,0,0,8250000,,,,False,,False,
32995,SRIVILLIPUTHUR,203,VIRUDHUNAGAR,Mahalingam.P,CPI,CPI,INDIA,M,53,Bachelor's Degree,0,0,756000,,,,False,,False,
33000,SRIVILLIPUTHUR,203,VIRUDHUNAGAR,Alaguraja T,IND,IND,NONE,M,31,Bachelor's Degree,0,0,59000,,,,False,,False,
33003,SRIVILLIPUTHUR,203,VIRUDHUNAGAR,Devialakshmi Saranya.K,IND,IND,NONE,F,38,Not Specified,0,0,,,,,False,,False,
33006,SRIVILLIPUTHUR,203,VIRUDHUNAGAR,Murugesan.S,IND,IND,NONE,M,47,10th Grade (SSLC),0,0,42000,,,,False,,False,
33005,SRIVILLIPUTHUR,203,VIRUDHUNAGAR,Muthuraj.U,IND,IND,NONE,M,44,6th Grade,0,0,6450000,,,,False,,False,
33004,SRIVILLIPUTHUR,203,VIRUDHUNAGAR,Pandiyammal.M,IND,IND,NONE,F,37,Not Specified,0,0,15184,,,,False,,False,
33001,SRIVILLIPUTHUR,203,VIRUDHUNAGAR,Sudandiradoss.M,IND,IND,NONE,M,25,Not Specified,0,0,1220000,,,,False,,False,
33002,SRIVILLIPUTHUR,203,VIRUDHUNAGAR,Suryaprakash.R,IND,IND,NONE,M,30,Bachelor's Degree,0,0,905000,,,,False,,False,
32998,SRIVILLIPUTHUR,203,VIRUDHUNAGAR,Varatharajan.A,NIP,NIP,,M,54,Bachelor's Degree,0,0,303000,,,,False,,False,
32993,SRIVILLIPUTHUR,203,VIRUDHUNAGAR,Karikalapandiyan.A,NTK,NTK,NTK,M,46,Bachelor's Degree,0,0,1350000,,,,False,,False,
32999,SRIVILLIPUTHUR,203,VIRUDHUNAGAR,Dr. Shyam Krishnasamy,PT,PT,OTHERS,M,33,Not Specified,0,0,141700000,,,,False,,False,
32996,SRIVILLIPUTHUR,203,VIRUDHUNAGAR,Karthik.A,Tamilaga Vettri Kazhagam,TVK,TVK,M,37,Master's Degree,0,0,,,,,False,,False,
33012,SATTUR,204,VIRUDHUNAGAR,Esakkiraja. K,AIPTMMK,AIPTMMK,,M,39,Not Specified,0,0,1027000,,,,False,,False,
33010,SATTUR,204,VIRUDHUNAGAR,Nainar Nagenthran,BJP,BJP,NDA,M,65,Not Specified,0,0,,,,,False,,False,
33009,SATTUR,204,VIRUDHUNAGAR,Kamala Vel Selvan. P,BSP,BSP,OTHERS,M,53,Bachelor's Degree,0,0,11500000,,,,False,,False,
33008,SATTUR,204,VIRUDHUNAGAR,Kadarkarairaj. A,DMK,DMK,INDIA,M,67,10th Grade (SSLC),0,0,19100000,,,,False,,False,
33016,SATTUR,204,VIRUDHUNAGAR,Ajithkumar. S,IND,IND,NONE,M,28,Bachelor's Degree,0,0,684000,,,,False,,False,
33017,SATTUR,204,VIRUDHUNAGAR,Kaliraj. M,IND,IND,NONE,M,34,Not Specified,0,0,725000,,,,False,,False,
33021,SATTUR,204,VIRUDHUNAGAR,Mahendran. M,IND,IND,NONE,M,32,Master's Degree,0,0,543000,,,,False,,False,
33022,SATTUR,204,VIRUDHUNAGAR,Maheshkumar. M,IND,IND,NONE,M,36,Bachelor's Degree,0,0,156000,,,,False,,False,
33023,SATTUR,204,VIRUDHUNAGAR,Manivasagam.S,IND,IND,NONE,M,47,Bachelor's Degree,0,0,100000,,,,False,,False,
33024,SATTUR,204,VIRUDHUNAGAR,Mayakkannan. V,IND,IND,NONE,M,35,Bachelor's Degree,0,0,,,,,False,,False,
33025,SATTUR,204,VIRUDHUNAGAR,Mutharasan. M,IND,IND,NONE,M,37,Master's Degree,0,0,2140000,,,,False,,False,
33020,SATTUR,204,VIRUDHUNAGAR,Narmada Nandhakumar,IND,IND,NONE,F,48,Master's Degree,0,0,50000,,,,False,,False,
33026,SATTUR,204,VIRUDHUNAGAR,Ramesh Kumar. B,IND,IND,NONE,M,45,Diploma / ITI,0,0,112000,,,,False,,False,
33018,SATTUR,204,VIRUDHUNAGAR,Saravanan. P,IND,IND,NONE,M,52,Bachelor's Degree,0,0,58000,,,,False,,False,
33019,SATTUR,204,VIRUDHUNAGAR,Thanga Mariappan. J,IND,IND,NONE,M,53,Bachelor's Degree,0,0,49000,,,,False,,False,
33028,SATTUR,204,VIRUDHUNAGAR,Venkatesan. M,IND,IND,NONE,M,31,Not Specified,0,0,732000,,,,False,,False,
33027,SATTUR,204,VIRUDHUNAGAR,Vijendran. G,IND,IND,NONE,M,67,Doctorate (Ph.D / MD),0,0,7405000,,,,False,,False,
33007,SATTUR,204,VIRUDHUNAGAR,Anandharaja. D,NTK,NTK,NTK,M,49,Bachelor's Degree,0,0,21300000,,,,False,,False,
33013,SATTUR,204,VIRUDHUNAGAR,Thanga Durai. P,PMTDK,PMTDK,,M,33,10th Grade (SSLC),0,0,992000,,,,False,,False,
33015,SATTUR,204,VIRUDHUNAGAR,Velmurugan. S,PT,PT,OTHERS,M,50,10th Grade (SSLC),0,0,73000,,,,False,,False,
33014,SATTUR,204,VIRUDHUNAGAR,Muthukannu. C,TAMNK,TAMNK,,M,59,Bachelor's Degree,0,0,1213000,,,,False,,False,
33011,SATTUR,204,VIRUDHUNAGAR,Ajith. M,Tamilaga Vettri Kazhagam,TVK,TVK,M,32,Master's Degree,0,0,,,,,False,,False,
33032,SIVAKASI,205,VIRUDHUNAGAR,Rajenthrabhalaji K T,AIADMK,AIADMK,,M,62,10th Grade (SSLC),0,0,32900000,,,,False,,False,
33033,SIVAKASI,205,VIRUDHUNAGAR,Ganesan M,AIPTMMK,AIPTMMK,,M,70,9th Grade,0,0,49900000,,,,False,,False,
33031,SIVAKASI,205,VIRUDHUNAGAR,Suresh K,BSP,BSP,OTHERS,M,32,Bachelor's Degree,0,0,26450,,,,False,,False,
33036,SIVAKASI,205,VIRUDHUNAGAR,Chinnadurai Alias Dimitro S,CPI(ML),CPI(ML),,M,38,Not Specified,0,0,620000,,,,False,,False,
33029,SIVAKASI,205,VIRUDHUNAGAR,Ashokan G,INC,INC,INDIA,M,67,Bachelor's Degree,0,0,579400000,,,,False,,False,
33037,SIVAKASI,205,VIRUDHUNAGAR,Ganesan S,IND,IND,NONE,M,57,8th Grade,0,0,642,,,,False,,False,
33038,SIVAKASI,205,VIRUDHUNAGAR,Ganesan V,IND,IND,NONE,M,70,Not Specified,0,0,330,,,,False,,False,
33040,SIVAKASI,205,VIRUDHUNAGAR,Murugan M,IND,IND,NONE,M,43,9th Grade,0,0,157000,,,,False,,False,
33039,SIVAKASI,205,VIRUDHUNAGAR,Nagalakshmi V,IND,IND,NONE,F,59,Diploma / ITI,0,0,1208000,,,,False,,False,
33041,SIVAKASI,205,VIRUDHUNAGAR,Ramesh P,IND,IND,NONE,M,39,Bachelor's Degree,0,0,1129000,,,,False,,False,
33042,SIVAKASI,205,VIRUDHUNAGAR,Venkatesh V,IND,IND,NONE,M,33,Bachelor's Degree,0,0,3356000,,,,False,,False,
33030,SIVAKASI,205,VIRUDHUNAGAR,Esther Mary Diana A,NTK,NTK,NTK,F,45,12th Grade (HSC / +2),0,0,3049000,,,,False,,False,
33034,SIVAKASI,205,VIRUDHUNAGAR,Kanipandi M,PT,PT,OTHERS,M,29,7th Grade,0,0,4850000,,,,False,,False,
33035,SIVAKASI,205,VIRUDHUNAGAR,Keerthana S,Tamilaga Vettri Kazhagam,TVK,TVK,F,30,Master's Degree,0,0,2258000,,,,False,,False,
33043,VIRUDHUNAGAR,206,VIRUDHUNAGAR,Ganesan V.G,AIADMK,AIADMK,,M,51,10th Grade (SSLC),0,0,525500000,,,,False,,False,
33045,VIRUDHUNAGAR,206,VIRUDHUNAGAR,Vijayaprabhakar,DMDK,DMDK,NDA,M,35,Not Specified,0,0,217400000,,,,False,,False,
33049,VIRUDHUNAGAR,206,VIRUDHUNAGAR,Vikraman N,DMMK,DMMK,OTHERS,M,41,Doctorate (Ph.D / MD),0,0,17000,,,,False,,False,
33051,VIRUDHUNAGAR,206,VIRUDHUNAGAR,Ajay I,IND,IND,NONE,M,27,12th Grade (HSC / +2),0,0,339000,,,,False,,False,
33050,VIRUDHUNAGAR,206,VIRUDHUNAGAR,Amirtha Pandi M.V,IND,IND,NONE,M,30,12th Grade (HSC / +2),0,0,12500,,,,False,,False,
33052,VIRUDHUNAGAR,206,VIRUDHUNAGAR,Gunasundaram R,IND,IND,NONE,M,71,Doctorate (Ph.D / MD),0,0,8500,,,,False,,False,
33053,VIRUDHUNAGAR,206,VIRUDHUNAGAR,Gurusamy S,IND,IND,NONE,M,68,10th Grade (SSLC),0,0,83744,,,,False,,False,
33056,VIRUDHUNAGAR,206,VIRUDHUNAGAR,Muthuvel S,IND,IND,NONE,M,58,Bachelor's Degree,0,0,892000,,,,False,,False,
33057,VIRUDHUNAGAR,206,VIRUDHUNAGAR,Ranjith S,IND,IND,NONE,M,30,Bachelor's Degree,0,0,142000,,,,False,,False,
33054,VIRUDHUNAGAR,206,VIRUDHUNAGAR,Santhosh Kumar R,IND,IND,NONE,M,29,Master's Degree,0,0,21000,,,,False,,False,
33055,VIRUDHUNAGAR,206,VIRUDHUNAGAR,Subburaj K,IND,IND,NONE,M,48,8th Grade,0,0,231000,,,,False,,False,
33048,VIRUDHUNAGAR,206,VIRUDHUNAGAR,Rathinaraja S,NMEK,NMEK,,M,54,Master's Degree,0,0,22100000,,,,False,,False,
33044,VIRUDHUNAGAR,206,VIRUDHUNAGAR,Lakshmanan,NTK,NTK,NTK,M,27,Bachelor's Degree,0,0,984000,,,,False,,False,
33047,VIRUDHUNAGAR,206,VIRUDHUNAGAR,Balasubramaniam M,PT,PT,OTHERS,M,57,3rd Grade,0,0,330000,,,,False,,False,
33046,VIRUDHUNAGAR,206,VIRUDHUNAGAR,Selvam P,Tamilaga Vettri Kazhagam,TVK,TVK,M,31,Not Specified,0,0,,,,,False,,False,
33059,ARUPPUKOTTAI,207,VIRUDHUNAGAR,Sethupathy. S,AIADMK,AIADMK,,M,53,Not Specified,0,0,,,,,False,,False,
33065,ARUPPUKOTTAI,207,VIRUDHUNAGAR,Dharmaraj. P,AIPTMMK,AIPTMMK,,M,47,Not Specified,0,0,1305000,,,,False,,False,
33058,ARUPPUKOTTAI,207,VIRUDHUNAGAR,Ramachandran. K.K.S.S.R,DMK,DMK,INDIA,M,76,10th Grade (SSLC),0,0,16500000,,,,False,,False,
33064,ARUPPUKOTTAI,207,VIRUDHUNAGAR,Sanjay Gandhi. V,DMMK,DMMK,OTHERS,M,34,10th Grade (SSLC),0,0,11866,,,,False,,False,
33061,ARUPPUKOTTAI,207,VIRUDHUNAGAR,Elango. G,ETMK,ETMK,OTHERS,M,45,Diploma / ITI,0,0,1678000,,,,False,,False,
33070,ARUPPUKOTTAI,207,VIRUDHUNAGAR,Advocate Sadhuragiri. M,IND,IND,NONE,M,27,Bachelor's Degree,0,0,104000,,,,False,,False,
33068,ARUPPUKOTTAI,207,VIRUDHUNAGAR,Anandhan. A,IND,IND,NONE,M,58,8th Grade,0,0,1131000,,,,False,,False,
33067,ARUPPUKOTTAI,207,VIRUDHUNAGAR,Arumugam. V,IND,IND,NONE,M,29,Diploma / ITI,0,0,,,,,False,,False,
33071,ARUPPUKOTTAI,207,VIRUDHUNAGAR,Chinnasamy. G,IND,IND,NONE,M,48,6th Grade,0,0,727000,,,,False,,False,
33069,ARUPPUKOTTAI,207,VIRUDHUNAGAR,Karthik. M,IND,IND,NONE,M,31,5th Grade,0,0,20000,,,,False,,False,
